"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"7836",2013,7,20,NA,2020,NA,NA,2304,NA,"EV",4204,"N13979","EWR","OKC",NA,1325,20,20,2013-07-20 20:00:00
"7837",2013,7,20,NA,1355,NA,NA,1615,NA,"EV",4160,"N11107","EWR","TVC",NA,644,13,55,2013-07-20 13:00:00
"7838",2013,7,20,NA,1604,NA,NA,1819,NA,"EV",4294,"N15983","EWR","SAV",NA,708,16,4,2013-07-20 16:00:00
"7839",2013,7,20,NA,1605,NA,NA,1720,NA,"EV",4372,"N14177","EWR","DCA",NA,199,16,5,2013-07-20 16:00:00
"7840",2013,7,20,NA,1455,NA,NA,1700,NA,"EV",4434,"N11121","EWR","MCI",NA,1092,14,55,2013-07-20 14:00:00
"7841",2013,7,20,NA,1305,NA,NA,1457,NA,"EV",4471,"N13964","EWR","CLT",NA,529,13,5,2013-07-20 13:00:00
"7842",2013,7,20,NA,1545,NA,NA,1725,NA,"EV",4596,"N13133","EWR","STL",NA,872,15,45,2013-07-20 15:00:00
"7843",2013,7,20,NA,1525,NA,NA,1731,NA,"EV",4667,"N17138","EWR","MSP",NA,1008,15,25,2013-07-20 15:00:00
"7844",2013,7,20,NA,1630,NA,NA,1816,NA,"EV",5038,"N759EV","LGA","BHM",NA,866,16,30,2013-07-20 16:00:00
"7845",2013,7,20,NA,1930,NA,NA,2049,NA,"EV",5714,"N827AS","JFK","IAD",NA,228,19,30,2013-07-20 19:00:00
"7846",2013,7,20,NA,1421,NA,NA,1532,NA,"EV",5823,"N29917","EWR","MHT",NA,209,14,21,2013-07-20 14:00:00
"7847",2013,7,20,NA,1659,NA,NA,1826,NA,"EV",5824,"N14117","EWR","ORF",NA,284,16,59,2013-07-20 16:00:00
"7848",2013,7,20,NA,1235,NA,NA,1433,NA,"EV",4118,"N18557","EWR","DTW",NA,488,12,35,2013-07-20 12:00:00
"7849",2013,7,20,NA,1629,NA,NA,1821,NA,"EV",4121,"N14974","EWR","RDU",NA,416,16,29,2013-07-20 16:00:00
"7850",2013,7,20,NA,1930,NA,NA,2047,NA,"EV",5769,"N826AS","LGA","IAD",NA,229,19,30,2013-07-20 19:00:00
"7851",2013,7,20,NA,1927,NA,NA,2254,NA,"UA",551,NA,"EWR","SFO",NA,2565,19,27,2013-07-20 19:00:00
"7852",2013,7,20,NA,700,NA,NA,833,NA,"UA",331,NA,"LGA","ORD",NA,733,7,0,2013-07-20 07:00:00
"7853",2013,7,21,1052,950,62,NA,1205,NA,"MQ",3644,"N518MQ","LGA","ATL",NA,762,9,50,2013-07-21 09:00:00
"7854",2013,7,21,1425,1430,-5,1847,1554,NA,"EV",4171,"N16559","EWR","MSN",NA,799,14,30,2013-07-21 14:00:00
"7855",2013,7,21,1432,1430,2,1757,1637,NA,"EV",4572,"N11193","EWR","GSP",NA,594,14,30,2013-07-21 14:00:00
"7856",2013,7,21,1528,1459,29,2044,1737,NA,"DL",451,"N685DA","LGA","ATL",NA,762,14,59,2013-07-21 14:00:00
"7857",2013,7,21,1548,1440,68,2058,1709,NA,"EV",4336,"N13965","EWR","ATL",NA,746,14,40,2013-07-21 14:00:00
"7858",2013,7,21,1611,1545,26,2046,1806,NA,"DL",1942,"N308DE","EWR","ATL",NA,746,15,45,2013-07-21 15:00:00
"7859",2013,7,21,NA,915,NA,NA,1039,NA,"DL",867,"N345NB","JFK","BOS",NA,187,9,15,2013-07-21 09:00:00
"7860",2013,7,21,NA,1200,NA,NA,1436,NA,"DL",1947,"N652DL","LGA","ATL",NA,762,12,0,2013-07-21 12:00:00
"7861",2013,7,21,NA,1641,NA,NA,1913,NA,"EV",3854,"N12567","EWR","ATL",NA,746,16,41,2013-07-21 16:00:00
"7862",2013,7,21,NA,1715,NA,NA,1910,NA,"EV",4990,"N752EV","LGA","RDU",NA,431,17,15,2013-07-21 17:00:00
"7863",2013,7,21,NA,2225,NA,NA,2330,NA,"EV",5258,"N752EV","LGA","MHT",NA,195,22,25,2013-07-21 22:00:00
"7864",2013,7,21,NA,1915,NA,NA,2131,NA,"EV",5268,"N741EV","LGA","CLT",NA,544,19,15,2013-07-21 19:00:00
"7865",2013,7,21,NA,1930,NA,NA,2051,NA,"EV",5769,"N830AS","LGA","IAD",NA,229,19,30,2013-07-21 19:00:00
"7866",2013,7,21,NA,800,NA,NA,1019,NA,"9E",3507,NA,"JFK","MSY",NA,1182,8,0,2013-07-21 08:00:00
"7867",2013,7,21,NA,1820,NA,NA,2052,NA,"9E",3542,NA,"JFK","MSP",NA,1029,18,20,2013-07-21 18:00:00
"7868",2013,7,21,NA,1620,NA,NA,1853,NA,"9E",3341,NA,"JFK","DTW",NA,509,16,20,2013-07-21 16:00:00
"7869",2013,7,21,NA,829,NA,NA,948,NA,"9E",4122,NA,"JFK","MVY",NA,173,8,29,2013-07-21 08:00:00
"7870",2013,7,21,NA,755,NA,NA,930,NA,"AA",309,"N4XSAA","LGA","ORD",NA,733,7,55,2013-07-21 07:00:00
"7871",2013,7,21,NA,2030,NA,NA,2245,NA,"9E",4033,NA,"LGA","TYS",NA,647,20,30,2013-07-21 20:00:00
"7872",2013,7,21,NA,1025,NA,NA,1222,NA,"US",604,NA,"EWR","PHX",NA,2133,10,25,2013-07-21 10:00:00
"7873",2013,7,21,NA,1735,NA,NA,1937,NA,"YV",2751,"N921FJ","LGA","CLT",NA,544,17,35,2013-07-21 17:00:00
"7874",2013,7,21,NA,1525,NA,NA,1725,NA,"MQ",3199,"N546MQ","LGA","CLT",NA,544,15,25,2013-07-21 15:00:00
"7875",2013,7,21,NA,1325,NA,NA,1500,NA,"MQ",3305,"N520MQ","LGA","RDU",NA,431,13,25,2013-07-21 13:00:00
"7876",2013,7,21,NA,2105,NA,NA,2230,NA,"MQ",3604,"N524MQ","EWR","ORD",NA,719,21,5,2013-07-21 21:00:00
"7877",2013,7,21,NA,1710,NA,NA,2035,NA,"UA",512,NA,"JFK","SFO",NA,2586,17,10,2013-07-21 17:00:00
"7878",2013,7,21,NA,900,NA,NA,1033,NA,"UA",544,NA,"LGA","ORD",NA,733,9,0,2013-07-21 09:00:00
"7879",2013,7,22,607,611,-4,1155,954,NA,"B6",1403,"N558JB","JFK","SJU",NA,1598,6,11,2013-07-22 06:00:00
"7880",2013,7,22,1455,1455,0,1927,1635,NA,"MQ",3231,"N925MQ","JFK","PIT",NA,340,14,55,2013-07-22 14:00:00
"7881",2013,7,22,1457,1450,7,NA,1634,NA,"9E",4115,"N8588D","JFK","IAD",NA,228,14,50,2013-07-22 14:00:00
"7882",2013,7,22,1519,1455,24,NA,1830,NA,"AA",779,"N3JUAA","LGA","MIA",NA,1096,14,55,2013-07-22 14:00:00
"7883",2013,7,22,1531,1520,11,NA,1705,NA,"AA",2223,"N547AA","LGA","STL",NA,888,15,20,2013-07-22 15:00:00
"7884",2013,7,22,1534,1525,9,NA,1740,NA,"MQ",3532,"N723MQ","LGA","XNA",NA,1147,15,25,2013-07-22 15:00:00
"7885",2013,7,22,1555,1559,-4,NA,1910,NA,"DL",706,"N3756","JFK","AUS",NA,1521,15,59,2013-07-22 15:00:00
"7886",2013,7,22,1629,1615,14,NA,1900,NA,"9E",3926,"N824AY","JFK","SDF",NA,662,16,15,2013-07-22 16:00:00
"7887",2013,7,22,1702,1659,3,2229,2012,NA,"UA",1284,"N38403","EWR","SFO",NA,2565,16,59,2013-07-22 16:00:00
"7888",2013,7,22,1706,1625,41,NA,1839,NA,"9E",3440,"N923XJ","JFK","RDU",NA,427,16,25,2013-07-22 16:00:00
"7889",2013,7,22,1710,1705,5,NA,1855,NA,"AA",345,"N544AA","LGA","ORD",NA,733,17,5,2013-07-22 17:00:00
"7890",2013,7,22,1724,1640,44,NA,1813,NA,"9E",4013,"N8683B","JFK","PHL",NA,94,16,40,2013-07-22 16:00:00
"7891",2013,7,22,1754,1800,-6,NA,1913,NA,"US",2138,"N967UW","LGA","BOS",NA,184,18,0,2013-07-22 18:00:00
"7892",2013,7,22,1829,1659,90,NA,1823,NA,"EV",4091,"N16147","EWR","IAD",NA,212,16,59,2013-07-22 16:00:00
"7893",2013,7,22,2005,1929,36,NA,2212,NA,"UA",1067,"N75429","EWR","LAS",NA,2227,19,29,2013-07-22 19:00:00
"7894",2013,7,22,2022,1705,197,NA,1935,NA,"UA",1625,"N23708","EWR","DEN",NA,1605,17,5,2013-07-22 17:00:00
"7895",2013,7,22,2030,1825,125,NA,2131,NA,"UA",1666,"N77258","EWR","SNA",NA,2434,18,25,2013-07-22 18:00:00
"7896",2013,7,22,2142,1916,146,NA,2214,NA,"B6",883,"N641JB","JFK","MCO",NA,944,19,16,2013-07-22 19:00:00
"7897",2013,7,22,2258,2029,149,NA,2333,NA,"UA",543,"N529UA","EWR","SFO",NA,2565,20,29,2013-07-22 20:00:00
"7898",2013,7,22,NA,1900,NA,NA,2132,NA,"DL",947,"N993DL","LGA","ATL",NA,762,19,0,2013-07-22 19:00:00
"7899",2013,7,22,NA,1959,NA,NA,2140,NA,"DL",975,"N949DL","LGA","PIT",NA,335,19,59,2013-07-22 19:00:00
"7900",2013,7,22,NA,2059,NA,NA,2322,NA,"DL",1247,"N944DL","LGA","ATL",NA,762,20,59,2013-07-22 20:00:00
"7901",2013,7,22,NA,1930,NA,NA,2224,NA,"DL",1485,"N389DA","LGA","MCO",NA,950,19,30,2013-07-22 19:00:00
"7902",2013,7,22,NA,1759,NA,NA,2106,NA,"DL",1585,"N913DE","LGA","MCO",NA,950,17,59,2013-07-22 17:00:00
"7903",2013,7,22,NA,2000,NA,NA,2230,NA,"DL",1147,"N938DL","LGA","ATL",NA,762,20,0,2013-07-22 20:00:00
"7904",2013,7,22,NA,1925,NA,NA,2243,NA,"DL",2139,"N920DL","LGA","MIA",NA,1096,19,25,2013-07-22 19:00:00
"7905",2013,7,22,NA,1630,NA,NA,1839,NA,"DL",2231,"N3736C","LGA","DTW",NA,502,16,30,2013-07-22 16:00:00
"7906",2013,7,22,NA,1825,NA,NA,2126,NA,"DL",2370,"N392DA","LGA","PBI",NA,1035,18,25,2013-07-22 18:00:00
"7907",2013,7,22,NA,1835,NA,NA,2046,NA,"DL",2019,"N322US","LGA","MSP",NA,1020,18,35,2013-07-22 18:00:00
"7908",2013,7,22,NA,1703,NA,NA,1843,NA,"EV",4202,"N13118","EWR","STL",NA,872,17,3,2013-07-22 17:00:00
"7909",2013,7,22,NA,1925,NA,NA,2156,NA,"EV",4152,"N14573","EWR","ATL",NA,746,19,25,2013-07-22 19:00:00
"7910",2013,7,22,NA,1604,NA,NA,1819,NA,"EV",4294,"N15983","EWR","SAV",NA,708,16,4,2013-07-22 16:00:00
"7911",2013,7,22,NA,2059,NA,NA,2312,NA,"EV",4370,"N25134","EWR","CHS",NA,628,20,59,2013-07-22 20:00:00
"7912",2013,7,22,NA,1636,NA,NA,1828,NA,"EV",4411,"N14991","EWR","MEM",NA,946,16,36,2013-07-22 16:00:00
"7913",2013,7,22,NA,1849,NA,NA,2104,NA,"EV",4453,"N11194","EWR","MCI",NA,1092,18,49,2013-07-22 18:00:00
"7914",2013,7,22,NA,2052,NA,NA,2258,NA,"EV",4536,"N13965","EWR","CVG",NA,569,20,52,2013-07-22 20:00:00
"7915",2013,7,22,NA,1513,NA,NA,1719,NA,"EV",4667,"N27152","EWR","MSP",NA,1008,15,13,2013-07-22 15:00:00
"7916",2013,7,22,NA,2129,NA,NA,2349,NA,"EV",3823,"N15983","EWR","SDF",NA,642,21,29,2013-07-22 21:00:00
"7917",2013,7,22,NA,2059,NA,NA,2220,NA,"EV",3830,"N17984","EWR","RIC",NA,277,20,59,2013-07-22 20:00:00
"7918",2013,7,22,NA,2142,NA,NA,2259,NA,"EV",3832,"N15912","EWR","DCA",NA,199,21,42,2013-07-22 21:00:00
"7919",2013,7,22,NA,2129,NA,NA,2326,NA,"EV",4700,"N22909","EWR","CLT",NA,529,21,29,2013-07-22 21:00:00
"7920",2013,7,22,NA,1617,NA,NA,1811,NA,"EV",4092,"N14568","EWR","DAY",NA,533,16,17,2013-07-22 16:00:00
"7921",2013,7,22,NA,1955,NA,NA,2116,NA,"EV",4969,"N748EV","LGA","MHT",NA,195,19,55,2013-07-22 19:00:00
"7922",2013,7,22,NA,1425,NA,NA,1625,NA,"EV",4949,"N741EV","LGA","GSO",NA,461,14,25,2013-07-22 14:00:00
"7923",2013,7,22,NA,2030,NA,NA,2211,NA,"EV",5048,"N741EV","LGA","RIC",NA,292,20,30,2013-07-22 20:00:00
"7924",2013,7,22,NA,1825,NA,NA,2009,NA,"EV",5207,"N611QX","LGA","BGR",NA,378,18,25,2013-07-22 18:00:00
"7925",2013,7,22,NA,1600,NA,NA,1747,NA,"EV",5091,"N753EV","LGA","PIT",NA,335,16,0,2013-07-22 16:00:00
"7926",2013,7,22,NA,2059,NA,NA,2307,NA,"EV",5254,"N720EV","LGA","DSM",NA,1031,20,59,2013-07-22 20:00:00
"7927",2013,7,22,NA,2225,NA,NA,2330,NA,"EV",5258,"N718EV","LGA","MHT",NA,195,22,25,2013-07-22 22:00:00
"7928",2013,7,22,NA,1915,NA,NA,2131,NA,"EV",5268,"N723EV","LGA","CLT",NA,544,19,15,2013-07-22 19:00:00
"7929",2013,7,22,NA,1935,NA,NA,2135,NA,"EV",5454,"N200PQ","EWR","DTW",NA,488,19,35,2013-07-22 19:00:00
"7930",2013,7,22,NA,1610,NA,NA,1810,NA,"EV",5461,"N758EV","LGA","RDU",NA,431,16,10,2013-07-22 16:00:00
"7931",2013,7,22,NA,1643,NA,NA,1907,NA,"EV",5601,"N748EV","LGA","CLT",NA,544,16,43,2013-07-22 16:00:00
"7932",2013,7,22,NA,1726,NA,NA,1931,NA,"EV",5812,"N11565","EWR","CHS",NA,628,17,26,2013-07-22 17:00:00
"7933",2013,7,22,NA,1959,NA,NA,2146,NA,"EV",6120,"N13994","LGA","CLE",NA,419,19,59,2013-07-22 19:00:00
"7934",2013,7,22,NA,2155,NA,NA,2329,NA,"EV",3267,"N15983","EWR","ORF",NA,284,21,55,2013-07-22 21:00:00
"7935",2013,7,22,NA,1901,NA,NA,2024,NA,"EV",4131,"N11121","EWR","RIC",NA,277,19,1,2013-07-22 19:00:00
"7936",2013,7,22,NA,600,NA,NA,815,NA,"FL",345,"N308AT","LGA","ATL",NA,762,6,0,2013-07-22 06:00:00
"7937",2013,7,22,NA,1734,NA,NA,1956,NA,"FL",771,"N329AT","LGA","ATL",NA,762,17,34,2013-07-22 17:00:00
"7938",2013,7,22,NA,1500,NA,NA,1724,NA,"EV",5199,"N720EV","LGA","CHS",NA,641,15,0,2013-07-22 15:00:00
"7939",2013,7,22,NA,1930,NA,NA,2051,NA,"EV",5769,"N877AS","LGA","IAD",NA,229,19,30,2013-07-22 19:00:00
"7940",2013,7,22,NA,1930,NA,NA,2156,NA,"9E",3285,NA,"JFK","MSY",NA,1182,19,30,2013-07-22 19:00:00
"7941",2013,7,22,NA,1445,NA,NA,1642,NA,"9E",3318,NA,"JFK","BUF",NA,301,14,45,2013-07-22 14:00:00
"7942",2013,7,22,NA,1935,NA,NA,2223,NA,"9E",3429,NA,"JFK","JAX",NA,828,19,35,2013-07-22 19:00:00
"7943",2013,7,22,NA,1905,NA,NA,2103,NA,"9E",3433,NA,"JFK","PIT",NA,340,19,5,2013-07-22 19:00:00
"7944",2013,7,22,NA,2045,NA,NA,2308,NA,"9E",3470,NA,"JFK","CVG",NA,589,20,45,2013-07-22 20:00:00
"7945",2013,7,22,NA,1550,NA,NA,1749,NA,"9E",3523,NA,"JFK","ORD",NA,740,15,50,2013-07-22 15:00:00
"7946",2013,7,22,NA,815,NA,NA,1030,NA,"9E",3538,NA,"JFK","MSP",NA,1029,8,15,2013-07-22 08:00:00
"7947",2013,7,22,NA,1820,NA,NA,2052,NA,"9E",3542,NA,"JFK","MSP",NA,1029,18,20,2013-07-22 18:00:00
"7948",2013,7,22,NA,1555,NA,NA,1739,NA,"9E",3459,NA,"JFK","BNA",NA,765,15,55,2013-07-22 15:00:00
"7949",2013,7,22,NA,829,NA,NA,948,NA,"9E",4122,NA,"JFK","MVY",NA,173,8,29,2013-07-22 08:00:00
"7950",2013,7,22,NA,2030,NA,NA,2211,NA,"9E",4127,NA,"JFK","IAD",NA,228,20,30,2013-07-22 20:00:00
"7951",2013,7,22,NA,1857,NA,NA,2112,NA,"9E",4059,NA,"LGA","DAY",NA,549,18,57,2013-07-22 18:00:00
"7952",2013,7,22,NA,955,NA,NA,1213,NA,"9E",4060,NA,"LGA","DAY",NA,549,9,55,2013-07-22 09:00:00
"7953",2013,7,22,NA,2030,NA,NA,2156,NA,"9E",4218,NA,"JFK","PHL",NA,94,20,30,2013-07-22 20:00:00
"7954",2013,7,22,NA,1805,NA,NA,1950,NA,"AA",353,"N3CXAA","LGA","ORD",NA,733,18,5,2013-07-22 18:00:00
"7955",2013,7,22,NA,1845,NA,NA,2030,NA,"AA",359,"N4XJAA","LGA","ORD",NA,733,18,45,2013-07-22 18:00:00
"7956",2013,7,22,NA,1920,NA,NA,2100,NA,"AA",361,"N3KFAA","LGA","ORD",NA,733,19,20,2013-07-22 19:00:00
"7957",2013,7,22,NA,1950,NA,NA,2130,NA,"AA",363,"N583AA","LGA","ORD",NA,733,19,50,2013-07-22 19:00:00
"7958",2013,7,22,NA,2100,NA,NA,2235,NA,"AA",371,"N403AA","LGA","ORD",NA,733,21,0,2013-07-22 21:00:00
"7959",2013,7,22,NA,1755,NA,NA,2045,NA,"AA",785,"N3KNAA","LGA","DFW",NA,1389,17,55,2013-07-22 17:00:00
"7960",2013,7,22,NA,1915,NA,NA,2205,NA,"AA",791,"N3JBAA","LGA","DFW",NA,1389,19,15,2013-07-22 19:00:00
"7961",2013,7,22,NA,2030,NA,NA,2245,NA,"9E",4033,NA,"LGA","TYS",NA,647,20,30,2013-07-22 20:00:00
"7962",2013,7,22,NA,1745,NA,NA,2110,NA,"AA",1611,"N3KJAA","LGA","MIA",NA,1096,17,45,2013-07-22 17:00:00
"7963",2013,7,22,NA,2000,NA,NA,2315,NA,"AA",1709,"N3JDAA","LGA","MIA",NA,1096,20,0,2013-07-22 20:00:00
"7964",2013,7,22,NA,1830,NA,NA,2015,NA,"AA",2019,"N4YTAA","LGA","STL",NA,888,18,30,2013-07-22 18:00:00
"7965",2013,7,22,NA,959,NA,NA,1225,NA,"B6",411,"N505JB","JFK","LAS",NA,2248,9,59,2013-07-22 09:00:00
"7966",2013,7,22,NA,2130,NA,NA,14,NA,"B6",1371,"N563JB","LGA","FLL",NA,1076,21,30,2013-07-22 21:00:00
"7967",2013,7,22,NA,2100,NA,NA,2336,NA,"B6",499,"N565JB","LGA","MCO",NA,950,21,0,2013-07-22 21:00:00
"7968",2013,7,22,NA,1936,NA,NA,2233,NA,"B6",1271,"N588JB","LGA","FLL",NA,1076,19,36,2013-07-22 19:00:00
"7969",2013,7,22,NA,1748,NA,NA,2035,NA,"B6",299,"N763JB","LGA","MCO",NA,950,17,48,2013-07-22 17:00:00
"7970",2013,7,22,NA,729,NA,NA,1019,NA,"B6",461,"N559JB","LGA","PBI",NA,1035,7,29,2013-07-22 07:00:00
"7971",2013,7,22,NA,1330,NA,NA,1625,NA,"B6",505,"N746JB","EWR","FLL",NA,1065,13,30,2013-07-22 13:00:00
"7972",2013,7,22,NA,1920,NA,NA,2210,NA,"AA",1691,"N494AA","EWR","DFW",NA,1372,19,20,2013-07-22 19:00:00
"7973",2013,7,22,NA,1400,NA,NA,1508,NA,"US",2130,NA,"LGA","BOS",NA,184,14,0,2013-07-22 14:00:00
"7974",2013,7,22,NA,1600,NA,NA,1718,NA,"US",2134,NA,"LGA","BOS",NA,184,16,0,2013-07-22 16:00:00
"7975",2013,7,22,NA,1700,NA,NA,1815,NA,"US",2136,NA,"LGA","BOS",NA,184,17,0,2013-07-22 17:00:00
"7976",2013,7,22,NA,1900,NA,NA,2012,NA,"US",2140,NA,"LGA","BOS",NA,184,19,0,2013-07-22 19:00:00
"7977",2013,7,22,NA,2000,NA,NA,2112,NA,"US",2142,NA,"LGA","BOS",NA,184,20,0,2013-07-22 20:00:00
"7978",2013,7,22,NA,2100,NA,NA,2210,NA,"US",2144,NA,"LGA","BOS",NA,184,21,0,2013-07-22 21:00:00
"7979",2013,7,22,NA,1700,NA,NA,1823,NA,"US",2183,NA,"LGA","DCA",NA,214,17,0,2013-07-22 17:00:00
"7980",2013,7,22,NA,1800,NA,NA,1915,NA,"US",2185,NA,"LGA","DCA",NA,214,18,0,2013-07-22 18:00:00
"7981",2013,7,22,NA,1900,NA,NA,2016,NA,"US",2187,NA,"LGA","DCA",NA,214,19,0,2013-07-22 19:00:00
"7982",2013,7,22,NA,2000,NA,NA,2125,NA,"US",2189,NA,"LGA","DCA",NA,214,20,0,2013-07-22 20:00:00
"7983",2013,7,22,NA,2100,NA,NA,2212,NA,"US",2191,NA,"LGA","DCA",NA,214,21,0,2013-07-22 21:00:00
"7984",2013,7,22,NA,1705,NA,NA,1911,NA,"US",894,NA,"LGA","CLT",NA,544,17,5,2013-07-22 17:00:00
"7985",2013,7,22,NA,1855,NA,NA,2059,NA,"US",1473,NA,"LGA","CLT",NA,544,18,55,2013-07-22 18:00:00
"7986",2013,7,22,NA,1815,NA,NA,1945,NA,"WN",2603,"N755SA","LGA","BNA",NA,764,18,15,2013-07-22 18:00:00
"7987",2013,7,22,NA,1740,NA,NA,2015,NA,"WN",345,"N470WN","LGA","DEN",NA,1620,17,40,2013-07-22 17:00:00
"7988",2013,7,22,NA,1555,NA,NA,1740,NA,"WN",493,"N297WN","LGA","STL",NA,888,15,55,2013-07-22 15:00:00
"7989",2013,7,22,NA,1735,NA,NA,1937,NA,"YV",2751,"N909FJ","LGA","CLT",NA,544,17,35,2013-07-22 17:00:00
"7990",2013,7,22,NA,1605,NA,NA,1732,NA,"YV",3771,"N508MJ","LGA","IAD",NA,229,16,5,2013-07-22 16:00:00
"7991",2013,7,22,NA,1525,NA,NA,1725,NA,"MQ",3199,"N522MQ","LGA","CLT",NA,544,15,25,2013-07-22 15:00:00
"7992",2013,7,22,NA,1825,NA,NA,2005,NA,"MQ",3134,"N507MQ","EWR","ORD",NA,719,18,25,2013-07-22 18:00:00
"7993",2013,7,22,NA,1745,NA,NA,1925,NA,"MQ",3301,"N527MQ","LGA","RDU",NA,431,17,45,2013-07-22 17:00:00
"7994",2013,7,22,NA,1855,NA,NA,2050,NA,"MQ",3349,"N535MQ","LGA","MSP",NA,1020,18,55,2013-07-22 18:00:00
"7995",2013,7,22,NA,1510,NA,NA,1635,NA,"MQ",3433,"N532MQ","JFK","DCA",NA,213,15,10,2013-07-22 15:00:00
"7996",2013,7,22,NA,1610,NA,NA,1845,NA,"MQ",3357,"N513MQ","LGA","ATL",NA,762,16,10,2013-07-22 16:00:00
"7997",2013,7,22,NA,1755,NA,NA,2010,NA,"MQ",3367,"N722MQ","LGA","XNA",NA,1147,17,55,2013-07-22 17:00:00
"7998",2013,7,22,NA,1830,NA,NA,1955,NA,"MQ",3486,"N721MQ","LGA","BNA",NA,764,18,30,2013-07-22 18:00:00
"7999",2013,7,22,NA,1625,NA,NA,1815,NA,"MQ",3411,"N717MQ","LGA","RDU",NA,431,16,25,2013-07-22 16:00:00
"8000",2013,7,22,NA,1535,NA,NA,1725,NA,"MQ",3416,"N723MQ","LGA","RDU",NA,431,15,35,2013-07-22 15:00:00
"8001",2013,7,22,NA,1630,NA,NA,1845,NA,"MQ",3556,"N713MQ","LGA","DTW",NA,502,16,30,2013-07-22 16:00:00
"8002",2013,7,22,NA,1800,NA,NA,1950,NA,"MQ",3526,"N522MQ","LGA","CMH",NA,479,18,0,2013-07-22 18:00:00
"8003",2013,7,22,NA,1955,NA,NA,2145,NA,"MQ",3573,"N735MQ","LGA","CMH",NA,479,19,55,2013-07-22 19:00:00
"8004",2013,7,22,NA,2000,NA,NA,2140,NA,"MQ",3591,"N725MQ","LGA","RDU",NA,431,20,0,2013-07-22 20:00:00
"8005",2013,7,22,NA,2040,NA,NA,2235,NA,"MQ",3603,"N723MQ","LGA","DTW",NA,502,20,40,2013-07-22 20:00:00
"8006",2013,7,22,NA,2105,NA,NA,2230,NA,"MQ",3604,"N507MQ","EWR","ORD",NA,719,21,5,2013-07-22 21:00:00
"8007",2013,7,22,NA,2130,NA,NA,2245,NA,"MQ",3660,"N513MQ","LGA","BNA",NA,764,21,30,2013-07-22 21:00:00
"8008",2013,7,22,NA,2000,NA,NA,2225,NA,"MQ",3662,"N544MQ","LGA","ATL",NA,762,20,0,2013-07-22 20:00:00
"8009",2013,7,22,NA,1835,NA,NA,2010,NA,"MQ",3674,"N518MQ","LGA","CLE",NA,419,18,35,2013-07-22 18:00:00
"8010",2013,7,22,NA,2140,NA,NA,2310,NA,"MQ",3317,"N518MQ","LGA","RDU",NA,431,21,40,2013-07-22 21:00:00
"8011",2013,7,22,NA,2100,NA,NA,2250,NA,"MQ",3384,"N502MQ","LGA","CLT",NA,544,21,0,2013-07-22 21:00:00
"8012",2013,7,22,NA,1459,NA,NA,1649,NA,"MQ",3391,"N725MQ","LGA","CMH",NA,479,14,59,2013-07-22 14:00:00
"8013",2013,7,22,NA,2140,NA,NA,2300,NA,"MQ",3621,"N849MQ","JFK","DCA",NA,213,21,40,2013-07-22 21:00:00
"8014",2013,7,22,NA,1820,NA,NA,2012,NA,"UA",983,NA,"EWR","ORD",NA,719,18,20,2013-07-22 18:00:00
"8015",2013,7,22,NA,2000,NA,NA,2136,NA,"UA",1128,NA,"LGA","ORD",NA,733,20,0,2013-07-22 20:00:00
"8016",2013,7,22,NA,1909,NA,NA,2200,NA,"UA",1259,NA,"LGA","IAH",NA,1416,19,9,2013-07-22 19:00:00
"8017",2013,7,22,NA,1810,NA,NA,1956,NA,"UA",1298,NA,"LGA","ORD",NA,733,18,10,2013-07-22 18:00:00
"8018",2013,7,22,NA,1702,NA,NA,2003,NA,"UA",1661,NA,"LGA","IAH",NA,1416,17,2,2013-07-22 17:00:00
"8019",2013,7,22,NA,1905,NA,NA,2057,NA,"UA",421,NA,"EWR","ORD",NA,719,19,5,2013-07-22 19:00:00
"8020",2013,7,22,NA,1708,NA,NA,1925,NA,"UA",509,NA,"LGA","DEN",NA,1620,17,8,2013-07-22 17:00:00
"8021",2013,7,23,843,835,8,1755,1024,NA,"EV",4519,"N15983","EWR","AVL",NA,583,8,35,2013-07-23 08:00:00
"8022",2013,7,23,1414,1325,49,NA,1505,NA,"MQ",3493,"N828MQ","LGA","CLE",NA,419,13,25,2013-07-23 13:00:00
"8023",2013,7,23,1455,1459,-4,2047,1620,NA,"UA",236,"N839UA","EWR","BOS",NA,200,14,59,2013-07-23 14:00:00
"8024",2013,7,23,1744,1559,105,NA,1828,NA,"9E",3540,"N903XJ","JFK","MSP",NA,1029,15,59,2013-07-23 15:00:00
"8025",2013,7,23,1930,1822,68,2349,2155,NA,"UA",1141,"N35407","EWR","SFO",NA,2565,18,22,2013-07-23 18:00:00
"8026",2013,7,23,2115,1800,195,NA,1946,NA,"UA",1437,"N16701","LGA","ORD",NA,733,18,0,2013-07-23 18:00:00
"8027",2013,7,23,NA,805,NA,NA,1055,NA,"DL",1109,"N363NW","LGA","TPA",NA,1010,8,5,2013-07-23 08:00:00
"8028",2013,7,23,NA,605,NA,NA,749,NA,"DL",1279,"N332NB","LGA","MEM",NA,963,6,5,2013-07-23 06:00:00
"8029",2013,7,23,NA,915,NA,NA,1231,NA,"DL",2379,"N922DL","LGA","FLL",NA,1076,9,15,2013-07-23 09:00:00
